id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,auc,models_ensemble_count
openml.org/t/359982,bank-marketing,AutoGluon_benchmark,1h8c_gp3,0,binary,0.94209,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:54:33,3461.9,3444.0,14.9,26.0,2009719390,,0.911101,0.737292,0.185952,0.94209,20.0
openml.org/t/359981,jungle_chess_2pcs_raw_endgame_complete,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.0115675,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:28,3543.8,3518.9,22.3,26.0,2009719391,,0.996207,0.994089,0.0115675,,19.0
openml.org/t/168911,jasmine,AutoGluon_benchmark,1h8c_gp3,0,binary,0.874318,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:36,3575.8,3543.1,29.2,26.0,2009719390,,0.812709,0.812304,0.397669,0.874318,7.0
openml.org/t/359958,pc4,AutoGluon_benchmark,1h8c_gp3,0,binary,0.941406,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:39,3452.5,3421.0,29.2,26.0,2009719390,,0.924658,0.766059,0.188998,0.941406,7.0
openml.org/t/360114,Higgs,AutoGluon_benchmark,1h8c_gp3,0,binary,0.83818,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:44,3829.8,3664.7,126.5,8.0,2009719390,,0.75472,0.752965,0.492027,0.83818,7.0
openml.org/t/168911,jasmine,AutoGluon_benchmark,1h8c_gp3,1,binary,0.894362,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:49,3585.4,3525.5,56.3,26.0,2009719391,,0.839465,0.839217,0.382779,0.894362,17.0
openml.org/t/359954,eucalyptus,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.674517,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:55:51,3489.5,3483.8,3.5,14.0,2009719390,,0.689189,0.643368,0.674517,,5.0
openml.org/t/359954,eucalyptus,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.591566,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:56:02,3497.5,3492.6,2.8,14.0,2009719391,,0.783784,0.751737,0.591566,,4.0
openml.org/t/168910,fabert,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.665191,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:56:18,3622.8,3603.0,9.6,23.0,2009719391,,0.759709,0.735788,0.665191,,20.0
openml.org/t/168784,steel-plates-fault,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.450611,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:56:53,2570.9,2556.9,11.8,26.0,2009719391,,0.814433,0.854815,0.450611,,20.0
openml.org/t/168909,dilbert,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.0171483,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:57:39,3655.3,3605.6,15.9,12.0,2009719391,,0.996,0.996039,0.0171483,,10.0
openml.org/t/359985,volkert,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.692552,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:59:26,3645.8,3608.7,23.8,12.0,2009719391,,0.760418,0.720732,0.692552,,11.0
openml.org/t/359991,kick,AutoGluon_benchmark,1h8c_gp3,0,binary,0.794383,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:59:47,3648.2,3617.7,22.6,26.0,2009719390,,0.904233,0.622769,0.283029,0.794383,19.0
openml.org/t/189354,airlines,AutoGluon_benchmark,1h8c_gp3,0,binary,0.727528,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T02:59:58,3780.0,3633.9,134.1,15.0,2009719390,,0.672463,0.65909,0.603098,0.727528,13.0
openml.org/t/360112,KDDCup99,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.00218686,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:00:17,3894.5,3618.8,57.7,4.0,2009719390,,0.999412,0.679209,0.00218686,,2.0
openml.org/t/359990,MiniBooNE,AutoGluon_benchmark,1h8c_gp3,1,binary,0.988527,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:00:18,3661.8,3625.7,27.2,25.0,2009719391,,0.951795,0.941932,0.121604,0.988527,21.0
openml.org/t/359990,MiniBooNE,AutoGluon_benchmark,1h8c_gp3,0,binary,0.987249,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:00:19,3665.5,3629.1,27.3,25.0,2009719390,,0.948566,0.94044,0.127935,0.987249,21.0
openml.org/t/359982,bank-marketing,AutoGluon_benchmark,1h8c_gp3,1,binary,0.937802,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:01:06,2378.2,2353.6,21.3,26.0,2009719391,,0.906879,0.75335,0.191462,0.937802,21.0
openml.org/t/360114,Higgs,AutoGluon_benchmark,1h8c_gp3,1,binary,0.839724,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:04:58,3826.6,3659.2,130.5,8.0,2009719391,,0.75531,0.753498,0.49018,0.839724,7.0
openml.org/t/359956,qsar-biodeg,AutoGluon_benchmark,1h8c_gp3,1,binary,0.97381,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:05:53,2704.5,2671.1,31.1,26.0,2009719391,,0.886792,0.860317,0.232492,0.97381,6.0
openml.org/t/359989,riccardo,AutoGluon_benchmark,1h8c_gp3,1,binary,0.999751,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:05:58,4004.0,3611.4,10.3,13.0,2009719391,,0.998,0.998667,0.0126665,0.999751,11.0
openml.org/t/359971,PhishingWebsites,AutoGluon_benchmark,1h8c_gp3,0,binary,0.99536,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:07:29,3256.9,3237.0,17.4,24.0,2009719390,,0.970163,0.968205,0.0893665,0.99536,15.0
openml.org/t/359992,Click_prediction_small,AutoGluon_benchmark,1h8c_gp3,0,binary,0.689786,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:09:26,2890.4,2864.1,22.5,26.0,2009719390,,0.837547,0.549822,0.419697,0.689786,16.0
openml.org/t/359974,wine-quality-white,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.672099,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:10:09,3040.3,3019.8,18.2,26.0,2009719390,,0.718367,0.505519,0.672099,,21.0
openml.org/t/359973,christine,AutoGluon_benchmark,1h8c_gp3,0,binary,0.845236,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:11:09,3419.4,3391.4,14.1,26.0,2009719390,,0.752768,0.752768,0.495316,0.845236,9.0
openml.org/t/359969,first-order-theorem-proving,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-1.06886,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:12:29,3193.6,3178.8,12.4,26.0,2009719390,,0.598039,0.457608,1.06886,,20.0
openml.org/t/359971,PhishingWebsites,AutoGluon_benchmark,1h8c_gp3,1,binary,0.99748,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:14:02,3278.1,3257.7,17.8,24.0,2009719391,,0.971971,0.972124,0.0650111,0.99748,15.0
openml.org/t/359993,okcupid-stem,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.559632,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:15:11,3653.1,3605.5,42.1,25.0,2009719390,,0.763733,0.567792,0.559632,,19.0
openml.org/t/359969,first-order-theorem-proving,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.974859,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:19:33,3157.9,3142.7,12.5,26.0,2009719391,,0.673203,0.550903,0.974859,,19.0
openml.org/t/168910,fabert,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.650908,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:22:20,3610.3,3590.0,10.0,22.0,2009719390,,0.741505,0.714641,0.650908,,19.0
openml.org/t/359958,pc4,AutoGluon_benchmark,1h8c_gp3,1,binary,0.920573,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:23:40,3330.8,3295.3,33.3,26.0,2009719391,,0.876712,0.667101,0.227791,0.920573,8.0
openml.org/t/359972,sylvine,AutoGluon_benchmark,1h8c_gp3,1,binary,0.992765,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:25:53,3466.0,3436.1,27.5,26.0,2009719391,,0.961014,0.960983,0.0990608,0.992765,19.0
openml.org/t/359970,GesturePhaseSegmentationProcessed,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-0.646569,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:26:23,3591.3,3567.0,21.4,26.0,2009719390,,0.743927,0.708522,0.646569,,20.0
openml.org/t/359973,christine,AutoGluon_benchmark,1h8c_gp3,1,binary,0.834153,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:26:48,3504.5,3476.1,14.2,26.0,2009719391,,0.756458,0.756458,0.501171,0.834153,8.0
openml.org/t/359986,robert,AutoGluon_benchmark,1h8c_gp3,0,multiclass,-1.43719,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:28:16,4047.7,3637.7,26.7,9.0,2009719390,,0.518,0.519036,1.43719,,4.0
openml.org/t/359992,Click_prediction_small,AutoGluon_benchmark,1h8c_gp3,1,binary,0.714075,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:28:50,2991.8,2966.3,21.8,26.0,2009719391,,0.837547,0.556931,0.406715,0.714075,16.0
openml.org/t/359993,okcupid-stem,AutoGluon_benchmark,1h8c_gp3,1,multiclass,-0.573162,neg_logloss,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:29:21,3632.6,3601.8,25.2,25.0,2009719391,,0.751526,0.53861,0.573162,,6.0
openml.org/t/189354,airlines,AutoGluon_benchmark,1h8c_gp3,1,binary,0.730318,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:31:55,3785.0,3633.7,139.2,15.0,2009719391,,0.675263,0.662466,0.600059,0.730318,13.0
openml.org/t/359994,sf-police-incidents,AutoGluon_benchmark,1h8c_gp3,1,binary,0.6993,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:32:27,4117.7,3888.0,163.1,10.0,2009719391,,0.878629,0.503434,0.34214,0.6993,8.0
openml.org/t/359988,guillermo,AutoGluon_benchmark,1h8c_gp3,0,binary,0.925539,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:37:16,4045.7,3669.9,11.5,10.0,2009719390,,0.8505,0.831667,0.336352,0.925539,9.0
openml.org/t/359994,sf-police-incidents,AutoGluon_benchmark,1h8c_gp3,0,binary,0.694493,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:39:50,4102.5,3877.7,159.0,10.0,2009719390,,0.878539,0.502887,0.343229,0.694493,8.0
openml.org/t/189356,albert,AutoGluon_benchmark,1h8c_gp3,0,binary,0.780256,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T03:43:55,3827.1,3654.7,78.3,17.0,2009719390,,0.707177,0.707177,0.562769,0.780256,13.0
openml.org/t/146818,Australian,AutoGluon_benchmark,1h8c_gp3,3,binary,0.941426,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T15:49:23,755.4,746.7,6.6,14.0,1800579804,,0.84058,0.843379,0.32653,0.941426,7.0
openml.org/t/146818,Australian,AutoGluon_benchmark,1h8c_gp3,8,binary,0.967521,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T15:50:56,817.1,813.4,1.7,14.0,1800579809,,0.884058,0.874359,0.258947,0.967521,5.0
openml.org/t/146818,Australian,AutoGluon_benchmark,1h8c_gp3,7,binary,0.944444,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T15:51:00,815.4,809.5,3.9,14.0,1800579808,,0.898551,0.894872,0.296712,0.944444,6.0
openml.org/t/146818,Australian,AutoGluon_benchmark,1h8c_gp3,9,binary,0.931624,auc,aws.docker,0.3.1,{'presets': 'best_quality'},2.0.2,2021-11-18T16:12:51,816.1,793.4,20.6,14.0,1800579810,,0.855072,0.852564,0.34265,0.931624,9.0
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,0,multiclass,-0.936302,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:44,3618.5,3611.7,0.2,179.0,1319722763,,0.657718,0.602126,0.936302,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,1,multiclass,-1.18021,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:46,3620.3,3613.3,0.3,157.0,1319722764,,0.583893,0.405063,1.18021,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,4,multiclass,-0.961992,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:49,3608.6,3601.6,0.2,193.0,1319722767,,0.655405,0.638831,0.961992,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,3,multiclass,-0.978174,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:51,3615.1,3608.2,0.2,159.0,1319722766,,0.61745,0.506674,0.978174,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,2,multiclass,-1.03844,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:53,3619.3,3612.2,0.2,171.0,1319722765,,0.577181,0.562305,1.03844,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,5,multiclass,-1.13281,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:27:57,3604.8,3597.8,0.2,194.0,1319722768,,0.581081,0.439278,1.13281,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,8,multiclass,-1.15421,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:04,3608.0,3601.3,0.2,192.0,1319722771,,0.567568,0.564563,1.15421,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,6,multiclass,-1.1683,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:06,3615.4,3608.5,0.2,185.0,1319722769,,0.601351,0.478297,1.1683,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,7,multiclass,-0.977965,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:15,3620.3,3613.2,0.2,166.0,1319722770,,0.601351,0.507088,0.977965,,
openml.org/t/2073,yeast,H2OAutoML,1h8c_gp3,9,multiclass,-1.05329,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:20,3616.6,3609.5,0.2,179.0,1319722772,,0.621622,0.442609,1.05329,,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,0,binary,0.834437,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:45,3627.3,3602.3,2.6,73.0,1319722763,,0.9622,0.616691,0.0744645,0.834437,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,1,binary,0.816665,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:50,3633.5,3604.0,8.6,73.0,1319722764,,0.945,0.613451,0.0775251,0.816665,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,2,binary,0.836675,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:54,3628.3,3602.2,4.2,66.0,1319722765,,0.9664,0.613312,0.075247,0.836675,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,3,binary,0.820039,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:28:55,3628.7,3602.5,3.9,69.0,1319722766,,0.9652,0.612702,0.0745943,0.820039,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,5,binary,0.844735,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:03,3628.1,3604.8,2.2,69.0,1319722768,,0.9658,0.601975,0.0735523,0.844735,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,7,binary,0.851457,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:21,3627.3,3602.7,2.4,70.0,1319722770,,0.9708,0.637617,0.0708853,0.851457,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,1,binary,0.902377,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:26,3521.6,3514.4,0.3,473.0,1319722764,,0.84058,0.828523,0.375079,0.902377,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,6,binary,0.852358,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:27,3636.6,3612.8,2.3,66.0,1319722769,,0.9542,0.634683,0.0735782,0.852358,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,4,binary,0.859904,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:28,3649.8,3624.3,2.8,67.0,1319722767,,0.947,0.647566,0.0718984,0.859904,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,0,binary,0.928693,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:33,3531.7,3524.6,0.3,457.0,1319722763,,0.869565,0.872666,0.333945,0.928693,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,8,binary,0.819005,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:39,3639.0,3615.8,0.5,69.0,1319722771,,0.9546,0.618338,0.0753125,0.819005,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,5,binary,0.978778,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:41,3512.4,3505.2,0.3,517.0,1319722768,,0.913043,0.909168,0.223741,0.978778,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,3,binary,0.945671,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:44,3528.8,3521.7,0.2,446.0,1319722766,,0.84058,0.843379,0.303525,0.945671,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,4,binary,0.953311,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:29:56,3528.3,3521.2,0.2,462.0,1319722767,,0.913043,0.91511,0.275111,0.953311,
openml.org/t/3945,KDDCup09_appetency,H2OAutoML,1h8c_gp3,9,binary,0.847382,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:02,3660.6,3625.5,13.6,63.0,1319722772,,0.9704,0.576736,0.0740794,0.847382,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,7,binary,0.935897,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:07,3528.5,3521.3,0.3,454.0,1319722770,,0.913043,0.907692,0.329732,0.935897,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,9,binary,0.920513,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:10,3527.7,3520.5,0.3,426.0,1319722772,,0.884058,0.878205,0.380338,0.920513,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,6,binary,0.902377,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:10,3529.2,3522.0,0.2,452.0,1319722769,,0.782609,0.784805,0.396661,0.902377,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,2,binary,0.918506,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:13,3528.6,3521.3,0.2,442.0,1319722765,,0.884058,0.882852,0.369657,0.918506,
openml.org/t/146818,Australian,H2OAutoML,1h8c_gp3,8,binary,0.949573,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:30:16,3529.8,3522.7,0.3,456.0,1319722771,,0.855072,0.837179,0.336986,0.949573,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,0,multiclass,-1.06749,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:09,3663.4,3621.8,3.6,4.0,1319722763,,0.84,0.84,1.06749,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,3,multiclass,-1.12953,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:11,3649.4,3608.5,3.5,4.0,1319722766,,0.793333,0.793333,1.12953,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,1,multiclass,-1.50515,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:23,3665.6,3630.6,0.8,6.0,1319722764,,0.7,0.7,1.50515,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,7,multiclass,-1.26664,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:32,3663.2,3622.0,3.5,4.0,1319722770,,0.793333,0.793333,1.26664,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,4,multiclass,-1.0791,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:34,3668.8,3628.3,3.6,5.0,1319722767,,0.873333,0.873333,1.0791,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,9,multiclass,-1.61555,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:35,3655.1,3619.0,0.8,6.0,1319722772,,0.686667,0.686667,1.61555,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,2,multiclass,-0.9487,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:36,3673.0,3632.8,3.5,5.0,1319722765,,0.88,0.88,0.9487,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,6,multiclass,-1.12379,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:42,3675.6,3635.4,3.5,5.0,1319722769,,0.846667,0.846667,1.12379,,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,8,multiclass,-1.13939,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:44,3670.9,3631.3,3.4,5.0,1319722771,,0.86,0.86,1.13939,,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,1,binary,0.994122,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:49,3612.9,3605.5,0.3,782.0,1319722764,,0.983471,0.936849,0.0473004,0.994122,
openml.org/t/167120,numerai28_6,H2OAutoML,1h8c_gp3,2,binary,0.526725,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:55,3558.8,3546.3,0.3,91.0,1319722765,,0.505191,0.5,0.691766,0.526725,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,2,binary,0.998488,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:58,3613.8,3606.3,0.3,880.0,1319722765,,0.993802,0.996725,0.0205458,0.998488,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,0,binary,0.996893,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:31:58,3628.0,3620.6,0.1,906.0,1319722763,,0.983471,0.91871,0.0543364,0.996893,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,4,binary,0.97951,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:01,3611.4,3604.0,0.3,790.0,1319722767,,0.983471,0.954988,0.0550851,0.97951,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,3,binary,0.996137,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:04,3610.5,3603.0,0.3,779.0,1319722766,,0.985537,0.919802,0.0444312,0.996137,
openml.org/t/10090,amazon-commerce-reviews,H2OAutoML,1h8c_gp3,5,multiclass,-1.0855,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:05,3704.4,3665.4,3.4,2.0,1319722768,,0.853333,0.853333,1.0855,,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,5,binary,0.980265,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:06,3610.8,3603.3,0.3,766.0,1319722768,,0.979339,0.898388,0.0618809,0.980265,
openml.org/t/167120,numerai28_6,H2OAutoML,1h8c_gp3,3,binary,0.527773,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:07,3560.7,3548.5,0.3,99.0,1319722766,,0.505191,0.5,0.692164,0.527773,
openml.org/t/7593,covertype,H2OAutoML,1h8c_gp3,1,multiclass,-0.105495,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:13,3738.9,3673.5,5.4,9.0,1319722764,,0.958521,0.937073,0.105495,,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,6,binary,0.998069,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:13,3611.8,3604.5,0.3,887.0,1319722769,,0.985537,0.901663,0.0454484,0.998069,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,7,binary,0.997061,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:15,3610.1,3602.7,0.3,788.0,1319722770,,0.987603,0.957172,0.0335225,0.997061,
openml.org/t/167120,numerai28_6,H2OAutoML,1h8c_gp3,0,binary,0.524941,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:21,3594.0,3580.9,0.3,100.0,1319722763,,0.505087,0.5,0.700497,0.524941,
openml.org/t/146820,wilt,H2OAutoML,1h8c_gp3,8,binary,0.999352,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:21,3610.7,3603.2,0.3,798.0,1319722771,,0.991736,0.925926,0.0190962,0.999352,
openml.org/t/167120,numerai28_6,H2OAutoML,1h8c_gp3,1,binary,0.537312,auc,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:21,3588.1,3575.6,0.3,92.0,1319722764,,0.507579,0.511565,0.736462,0.537312,
openml.org/t/7593,covertype,H2OAutoML,1h8c_gp3,5,multiclass,-0.113535,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:26,3747.3,3681.6,6.5,9.0,1319722768,,0.955922,0.940052,0.113535,,
openml.org/t/7593,covertype,H2OAutoML,1h8c_gp3,0,multiclass,-0.111459,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:29,3755.0,3688.2,6.5,9.0,1319722763,,0.957024,0.937654,0.111459,,
openml.org/t/7593,covertype,H2OAutoML,1h8c_gp3,4,multiclass,-0.111793,neg_logloss,aws.docker,3.34.0.1,,2.0.2,2021-11-18T23:32:33,3759.6,3692.2,6.4,9.0,1319722767,,0.956111,0.932819,0.111793,,
